Class,POP,WorkGroup,miX,Idsample,date,a-pinene,fenchene,camphene,b-pinene,b-myrcene,a-phellandrene,a-terpinene,d-limonene,cineolo,b-ocimene,g-terpinene,p-cymene,terpinolene,neryl-propionate,nerol,neryl-isovaleriate,neryl-acetate,linalool,terpinen-4-ol,a-terpineol,a-ylangene,a-copaene,isoitalicene,italicene,cis-a-bergamotene,trans-a-bergamotene,b-caryophillene,guaia-6.9-diene,b-farnesene,g-curcumene,a-muurolene,b-bisabolene,d-cadinene,sesquiterpene8,b-selinene,b-curcumene,selinene,a-curcumene,C15H26O2,guaiol,sesquiterpene 4,rosifoliol,TOT_Mono,TOT_mono&sesqui,Work_prop,Work_prop2,Work_prop3,Isole,WorkGroup_dup
C,I,C_I,1,C I Mix 6dicembre2021.D,06/12/2021 11:46:53,"3710580,9142309","832107,82588434","218714,457486348","1275037,23705669","564705,145626156","56345,245207848","561504,797640993","7797407,68212462","4637237,31476563","91008,3036063337","1790429,43450601","845096,520159166","353468,387999996","6402976,53222764","6430782,94852962","1008544,40706508","29823337,6811348","3118111,61321489","1724576,63497586",0,"224436,925392005","260664,79228246","511879,644957929","2127380,97113147","2737654,50970277","1506280,25247472","5228318,84136902","5227343,27519951","46539,8817582857","20679354,9477411","189850,274761062","337483,298499999",0,"23986,3531006972",0,"798720,703238377",0,"10141452,8764576",0,"2853349,19217506",0,"10726988,3884189","71241973,0834429","134863658,212104",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_I
C,II ,C_II ,,C II 1 24SETT20.D,24/09/2020 15:30:37,"1383919,25579982","311132,321716084","134554,212996622","430651,081958318","43442,4785000006","27740,3792148864","222062,059084886","3977735,86526931","41099,5384999998","9702,20954044959","608265,833500011","166493,227666066","310506,931519956","8025083,39101558","6350681,11167118","690109,547926437","20163850,752533","2051397,81970759","4170270,59209934",0,0,0,"863035,853445511","3207213,25348618","1297607,70502599","765573,267600238","4212337,75238164",0,"244052,926700836","35401509,6998292",0,"335948,515539486",0,0,0,"1055308,07196735",0,"3144342,76445709","216141,687809521","2675920,24529042",0,"11138387,6722314","49118698,6102195","113676078,025984",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 10.D,11/09/2020 05:26:07,"663812,765622615","377347,696500005","105557,930538548","153458,31244906","41511,9631443377",0,"77483,4449999989","2549526,172425",0,"5881,70370786516",0,"34048,587202536",0,"5386897,2827884","4799879,51033399","1001027,63518886","14448616,3280599","936863,887399892",0,0,0,0,"150779,480181877","573159,198478329","1555916,48752349","718945,361406113","2631676,43026798",0,"147144,685","16498081,6417813",0,"266234,011826361",0,0,0,"445692,507483607",0,"1307102,26077337","483210,520188596","1690925,32802817",0,"8480122,62164469","30581913,220361","65530903,7549449",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 11 25SETT20.D,27/09/2020 14:54:09,"179560,036436573","5192,47194022978","1883,97842252878","8870,13154210528","18063,8871835674",0,0,"100064,901999999",0,0,0,"7766,60797478976",0,"1951671,40777705","978703,823187929","399075,301235657","2569950,93072323","12916,755405332",0,0,0,0,"184733,477563001","727106,04407772","692150,982500001","465722,671142278",0,0,"40709,5471749341","14165861,3442007",0,"106896,510920084",0,0,0,"423567,393442327",0,"483678,711986546","172583,071988344",0,0,0,"6233720,23382899","23696729,9888249",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 12.D,11/09/2020 07:17:46,"1048402,01350299","122244,636873195","74286,0186842387","430624,56654343","31866,0970733723","31345,1027907539","339430,743508744","1298390,34033997","2781320,23670458","5566,1370000002","985685,784699743","310825,228923874",0,"6251176,36440107","4410292,14380359","566804,504636352","14493139,8524602","3598282,26080049","1059839,59433509",0,0,0,"474867,855095243","1881534,97705873","3184962,63689201","1410584,31370568","394442,637381412",0,"103745,511513804","18877829,0823365",0,"436315,586345187",0,0,0,"728975,048892799",0,"1638381,67071754","203696,223058899","1431468,72361357",0,"5393850,46607907","37839521,6270817","74000176,3597721",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 13.D,11/09/2020 08:13:34,"362326,333033413","54293,5571221411","27369,8865998276","139338,097360068","11288,7237494503","8328,46847975696","123265,237315348","714729,237740444","936558,719021556",0,"226410,76056851","64574,8170202421",0,"1140964,67996579","1196011,97807508","187901,793385011","6124951,32444256",0,"696275,784242637",0,0,"22221,3099999999","134707,766999999","536334,818850181","305336,691499998","236655,329757539","21438,7981006237",0,"5629,93767780964","6646543,10381793",0,"43833,9171728004",0,"21443,8151083924",0,"160955,668044756",0,"626582,292582322","26267,8047449015","376493,957629685",0,"2121709,77223783","12014589,3981218","23300744,3823466",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 14.D,11/09/2020 09:08:53,"4235026,3116183","201958,252002505","91019,9714023302","569968,505000005","30198,4171615383","28189,9359809713","313862,429000002","2073560,87461484","91159,450500001","4959,1361741572","841149,496311166","437526,018284114",0,"4841906,28899178","7918794,67878271","1396814,32209485","2018468,4725928","1301871,89507163","1219928,27457208",0,0,"17592,863","361517,425516547","1420064,37783845","742929,004000005","581081,395499997","133524,877859784",0,"8003,60613604439","11848071,0194746",0,"111730,74559373",0,"59108,855538462",0,"415006,812277844",0,"1196678,99351953","1593535,17426689",0,0,0,"27616362,7301558","46105207,8806777",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 15.D,11/09/2020 10:04:15,"2629724,13229287","193768,012852482","93526,4750000013","672776,807000004","50645,8102846157","38506,5135000005","523325,113095101","1819665,78294002","91115,660458892","11907,331921348","1601651,2244034","234339,002604504",0,"2731667,18413099","3602072,33766704","694382,193064048","8848612,93062878","581206,296384101","1076457,84257434",0,0,0,"230282,809651553","952250,541679249","667382,485","424066,8955","57352,0300944156",0,"89132,8654839243","12583055,8569634",0,"167418,665986566",0,0,0,"346082,442981362",0,"797229,209706838","87500,9606556602","695870,97893812",0,"4242750,30244232","25495350,6508025","46835726,695886",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 16.D,11/09/2020 10:59:50,"10551,0069843641",0,0,0,"17244,5500591692",0,"33666,4749355821","97456,8375000002",0,0,0,"14803,6546842485",0,"4434493,88501008","4874393,00644333","1051468,82794749","1851682,94646456","3387951,10424027",0,0,0,"24400,4135863635","169931,322264527","660341,677499998","2778856,79810308","1564080,62323369","157066,380800357",0,"92931,4925920501","6804527,11042935",0,"465986,833155905",0,"89385,1958898617",0,"420175,051322887",0,"541422,395457437","960799,950479285","1570216,99472734",0,"8584555,95571962","15773712,2942691","40658390,4895309",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 17.D,11/09/2020 11:55:33,"3921151,02593282","51892,6111286207","85584,4998145276","298498,6391912","38083,8143615387","29073,672180305","296402,846499997","630847,883001625","1748104,96287966",0,"932240,15552387","207278,536421823",0,"848986,875443566","1584318,40712936","250748,032542363","7686012,50711727","266761,079835066","919554,834018873",0,0,"23294,9245636361","325578,791770687","1270621,59464072","837261,953501622","558724,63263675","12155,6308008044",0,"124973,243330755","9795803,80143356",0,"196351,217481632",0,"42645,2350384638",0,"415152,439317014",0,"732527,202424097","34119,2396577179",0,0,0,"19795540,3830225","34164750,2896199",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 18 25SETT20.D,27/09/2020 17:44:39,"10165,658",0,0,0,"13488,4343615383",0,0,"34515,9234999995","25351,7625000002",0,"67644,6555778537","16782,6456398755","2363,67259076676","814501,968766773","1675081,3959524","157437,662073947","4954377,44755115",0,0,0,0,0,"285383,534688109","1079938,4522397","87640,6999311718","68723,5046222067","4866588,80165679",0,"38360,2583435083","11836819,6907839",0,0,0,0,0,"381575,050090142",0,"909472,348722731","120878,495198617","1067437,90172139",0,"4619587,11858813","7771711,2265143","33134117,0831007",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 19.D,11/09/2020 13:46:57,"31929,7134999996",0,0,0,"31944,2914384614",0,"140197,545062878","33780,4434999997",0,"18751,3964550565",0,"27318,2936554361",0,"1865904,64295547","672312,734654953","312188,434720345","12829322,1695944","3379798,55506724",0,0,0,0,"427888,424025174","1606058,00184814","1980739,67405761","906601,271544185","135944,747499999",0,"201750,636570226","16768235,3305924",0,"342895,93630483",0,0,0,"569655,949853731",0,"703356,879884068","141951,979702217","3284000,79636115",0,"9948562,28452153","19343448,2206042","56361090,1333695",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 2 25SETT20.D,27/09/2020 22:24:31,"429499,113533798","179906,752500001","63172,9378528258","141432,530344635","17775,7481315791",0,0,"1766686,29882691",0,"454652,098718431",0,"31269,787578689","4888,00065000197","6873298,20459734","2065207,94868533","744132,823268511","15988225,4447446","1348726,33254026","129416,975957982",0,0,0,"177647,137500001","660877,09740265","1955467,365783","899769,810121353","4569484,7005948",0,"81939,5793073233","7307558,61039219",0,"387371,564858335",0,0,0,"414716,676945082",0,"1666069,03566311","1343848,3311501","734750,90751736",0,"4887357,08527487","30238290,9979309","55325148,9004411",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 20.D,11/09/2020 14:42:48,"309193,820970287","63051,1125702083","26829,9400421339","96559,9304999993","32915,5744999996","31653,0715915699","172746,168917005","510075,663961648","3710519,90438802",0,"383989,229946246","84912,1428391229",0,"276744,758273502","148373,510715221","83752,3388699777","2217496,34927731","3523,02676717462","720547,274548677",0,0,0,"249776,488851901","955208,460032828","508004,339000004","414203,575470191","116311,834086225",0,"110174,683804885","15404693,6075001",0,"92244,4645546658",0,0,0,"407980,781511078",0,"501233,932558851","64487,9182661871","1600548,83755288",0,"1530907,83177522","8872883,8186781","30828660,5736431",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 21.D,11/09/2020 15:38:39,"136824,645944033","728,238015517265",0,"63639,2510302805","7260,50177523673","6110,3854797883","82269,0775542497","71766,6729999997","7592,91849999998",0,"117000,054285453","38637,2523346895",0,"4718086,16575601","2893986,60437298","576427,168889682","12962113,6286691","1023935,77084819","484447,354544905",0,0,0,"372952,12672666","1452923,31105394","356431,608500001","202527,590321158","14335,2611121746",0,"11487,9158866168","7749057,12080493",0,"93554,9274288919",0,0,0,"297981,873015875",0,"745849,708871332","221431,888420091","820962,77559421",0,"4062646,82493077","23190825,6910001","39592968,6236668",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 25.D,11/09/2020 19:21:37,"543671,17162137","6845,09712068954","24763,4259999997","250043,170999996","22210,8062230767","28066,2004266703","179745,408146558","237624,197499998","8655598,04203267",0,"749305,012382344","331575,285869102",0,"4237576,82896037","3819317,17084008","421641,405241006","14776088,5754694","302140,748597105","1501100,36177581",0,0,0,"234805,544295053","962471,448860601","609936,556763788","407563,502428716","85407,9477109667",0,"18600,1410753788","6151894,12058622",0,"99900,0727014244",0,0,0,"496785,208391362",0,"635683,153652992","228529,660114866",0,0,0,"36087312,9092063","46018890,2657876",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 26 25SETT20.D,27/09/2020 18:40:33,"6012777,28379687","425759,245420272","173064,079886481","340836,482016307","66558,4386999991","19279,2870041134","244931,753885726","3758742,51105544","2790848,01981186",0,"473158,037586841","69342,4816479218","94848,0168307321","8993656,58689038","3760098,35144897","1287836,25973327","8931827,7124391","1681281,81663454","805808,910377222",0,0,0,"513013,010491305","2033173,3156015","1370553,17008243","858522,241276816","4827705,38137752",0,"201817,832209341","17284954,9845995",0,"257542,783994978",0,0,0,"636688,278391594",0,"1504364,45452461","882077,168440684","1324780,92973977",0,"6423058,67635899","39930655,275166","78048907,5022551",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 27.D,11/09/2020 21:13:06,"1104231,97187621","180644,052132309","93835,9246346955","379245,822999995","16747,8827999998","57136,1016498234","424109,574836267","1429512,49756451","54537,3747641397",0,"692024,508500001","187161,914266656","27268,3512016858","1612918,56929546","511704,735447177","215675,462744675","9997905,17099938","630527,363403391","889659,569837662",0,0,0,"169778,042065059","670063,171150348","585337,844335089","343344,828765957","2035663,25067136",0,"30166,357939294","11762990,6278134",0,"67647,4249999992",0,0,0,"443671,143182683",0,"1018995,7818532","108190,58730153","466120,510000003",0,"1720233,45708629","18504846,848954","37927049,8761183",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 28 25SETT20.D,27/09/2020 19:36:35,"1414017,3870838","90374,7595033835","78464,0954213161","593272,242482564","57265,3105792768","51540,9675683378","684044,398500011","920897,761383889","86543,7415000007",0,"1352896,71528346","196321,99507042","120429,409086806","4679048,94903675","2510146,62975598","557910,207795517","12854972,9854822","3731493,3130641","1354382,63417056",0,0,0,"318146,251045782","1240085,30102211","1372297,96303076","756029,549000005","1841089,53083854",0,"249934,006150628","19551243,68124",0,"277895,825538716",0,0,0,"625773,516400965",0,"1035695,80258275","156801,584933173","365408,03048",0,"1737267,79220666","31334023,5027684","60861692,3372385",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 29 25SETT20.D,27/09/2020 20:32:24,"260502,862113407","26630,0146926556","32943,5092423446","88815,738272499","17037,2082954477","16341,3583202799","143588,628873037","279640,830499996","225561,181499997",0,"334150,650500003","55591,1114999995","27124,8596000005","7092722,33145115","2346115,40999355","513794,955444205","19739417,012673","2718535,20218549","507046,070129088",0,0,0,"174840,766875979","688263,830277285","157952,861500002","96481,1510000003","63670,7340670611",0,"56487,5775306816","8120756,80003464",0,0,0,0,0,"286461,246353909",0,"553068,172171201","371382,069252234","964590,474824894",0,"4024637,42932795","34425558,9352862","49984152,048502",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 3.D,10/09/2020 22:55:45,"1519056,74899747","4558,14937619176","12590,4992646968","73218,6804999998","21530,4625000004","7814,00323509606","115374,944999999","162326,775999998","2572405,3183479",0,"248294,678896661","159906,786199799",0,"5688072,97745268","9464083,5799202","1439100,09634994","14418995,9435999","2105505,610588","1176803,18847156",0,0,0,"92942,064862714","372356,099306981","381140,390697783","190401,577713149","819618,729699114",0,"39469,5621104605","5360404,23650848",0,"140721,924397889",0,0,0,"159631,750016394",0,"545188,221742879","1493885,87575592",0,0,0,"39189638,4447001","48785398,8775119",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 30 25SETT20.D,27/09/2020 21:28:10,"976219,500586171","3848,75825172402","3021,03605260811","4643,75707088879","6553,70889940799",0,0,"54937,1355000004",0,0,"45034,3575652708","10846,8339755709",0,"401793,366343902","227708,370500537",0,"1209460,23191907","358097,763252723","112757,864852351",0,0,0,"282804,984695515","1052887,2614665","50076,1004137644","41891,1948248144","260334,053943879",0,"54028,896635281","105341,499760705",0,0,0,0,0,"263121,497632587",0,"1517161,60525795",0,0,0,0,"3414922,68477023","7042569,77940122",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 4.D,10/09/2020 23:51:30,"1795175,37105699","252120,360661484","98704,5842826487","299279,903026007","11333,0099442811","8945,58375501254","156823,258865037","2346606,9833842","1013601,38986029",0,"366235,954999994","175674,42919008",0,"4135753,07460656","1374836,93109329","658068,442849699","9997260,77298811","855876,756645709","711391,200202382",0,0,0,"234649,492231099","911490,962663586","1354561,45233974","561815,684570726","17926,8473475529",0,"18931,2749918412","5946885,5684071",0,"213619,611327753",0,0,0,"247210,187754918",0,"1057064,30363596","624657,716193912",0,0,0,"24257688,0074118","35446501,108876",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 5.D,11/09/2020 00:47:06,"561127,331454694","81115,2530535813","44267,273593395","138391,711499998","7565,49474750348","4351,95174999998","113286,276150888","690468,757999996","913177,160915802",0,"217195,010026993","81477,8619898592",0,"1907623,04618064","911772,226329339","292279,231605114","8717783,36879653","1104632,11260893","605184,614086019",0,0,0,"201428,360091073","770657,467685677","660240,036677528","354920,295404738","1098933,65583652",0,"25715,5648880752","3923839,596",0,"121881,302600001",0,0,0,"235039,494163934",0,"592759,50423759","70206,3436104641","656255,005243445",0,"2395023,36633627","16391698,6827893","27498598,6755646",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 6 25SETT20.D,27/09/2020 10:13:53,"278379,872138265","98261,8775293246","41684,4231854378","74598,1164999989","12329,0941126083","5579,45888947359","144509,387173263","723629,907546498","2401216,14194816",0,"231290,455499408","130885,584197672","8944,42820000005","776279,928644951","102656,679355725","119423,550269288","1126227,3303515","2076355,36966233","361279,001258177",0,0,0,"97126,5803443519","318674,772321286","1594920,89687388","732667,569516669","2280208,40100125",0,"16736,4098447699","4201323,63149998",0,"305191,458315019",0,0,0,"254226,069301624",0,"378144,406178929","35534,145894178","900997,261914563",0,"5367218,96914814","8713530,60646208","25196501,1786167",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 7.D,11/09/2020 02:38:41,"439452,142237421","61183,3010937095","31347,5116355039","181418,511943492","10411,6355000001","26423,3547221205","161484,854574511","661511,637307855","32409,0581860319",0,"248415,397648081","79852,1807407132",0,"2634372,73168371","2066330,65536971","414392,426981462","894743,19709678","2487128,13000263","1018023,56243157",0,0,0,"277025,750711881","1064606,42336942","46036,7252673343","26137,7224999994","82391,296104485",0,"65971,1689125518","7321220,14783629",0,0,0,0,0,"172288,052624137",0,"573967,504892813","227002,427257274","804248,770000008",0,"4732624,54924956","11448900,2891553","26842420,8278811",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 8 25SETT20.D,27/09/2020 15:50:32,"1441683,19616326","57125,5946573516","63957,2242275579","316251,536717826","41001,3929760207","39658,4992987665","285849,64120704","784817,759999994","911207,528438591","12370,9729269659","889895,43762794","219095,025482017","49927,5353409096","6683943,32508859","3435846,76472449","1519945,27647376","1940916,67697181","2527239,02649203","879050,352432441",0,0,0,"364515,258658699","1459440,31717127","1978080,80028102","1067756,10242056","11212,112686633",0,"197076,068424688","14947113,3673062",0,"316780,131905858",0,0,0,"547132,100987606",0,"2062141,39404635","1010807,0442178",0,0,"3065386,00739593","22099782,7672474","49127223,47275",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,,C II 9 25SETT20.D,27/09/2020 16:47:25,"77632,2472238125","9051,93112645994","9511,00199660506","25316,6303157894","25954,0812141437",0,0,"85884,6090000003","915409,329190071",0,"103504,911499998","19198,6739999998","9049,30824999852","8008540,3035434","965382,572805837","372210,239747291","14761738,6745277",0,"63878,9563462187",0,0,0,"102733,93658058","399920,014824067","800775,604499998","455676,753710452","871668,860000006",0,"101424,817782427","3192833,6391953",0,"119040,005124895",0,0,0,"198747,134499999",0,"1244501,37082358","516892,698825565",0,0,0,"25452263,4707873","33456478,3066542",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,II ,C_II ,1,C II Mix 6dicembre2021.D,06/12/2021 14:27:06,"2136753,5586105","327563,317978003","148238,866625199","430209,819195842","157972,046055062","32819,3826263908","451283,639755759","2205162,8597518","2347488,82436804","173364,734383258","733147,721391918","503831,934464815","348734,322120001","10710792,1307816","4931375,77516768","845813,441034465","14290271,382","2039485,68171221","380301,549172097","858235,259731561",0,"410698,57609219","407734,598821897","1609673,92240335","1539124,57383629","905248,114327977","1916483,83777063",0,"126825,233076118","16225826,7123213",0,"221951,915999999",0,"36254,5909999988",,"624419,132332874",0,"2737171,62317337","638535,399500003","1516025,4708791",0,"5015647,08244681","44052846,2469262","77984467,0309081",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_II 
C,III,C_III,,C III 1 15ott2020.D,15/10/2020 12:41:43,"843980,905288239","16387,8639978261","44995,8144869907","299066,246566643","44471,8780589171","26601,3326742566","380897,989793477","273720,548999998","62415,8932043483",0,"784976,793560275","141694,409635868","159984,286064675","955746,05028102","1356784,62147494","300031,636365234","5499142,53965866","5114479,93880575","1232942,05142564","8242599,33247895",0,0,"190896,694075001","679586,0541997","1126442,72391902","544924,454608408","256729,901985125",0,"131588,026986777","4877961,946819",0,0,0,0,0,"355587,76623196",0,"1056312,17281656","125658,512998348","1530174,09355841",0,"3392341,00770088","25780920,1328217","40049123,4887209",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_III
C,III,C_III,,C III 10 15ott2020.D,15/10/2020 21:07:30,"3875053,31631972","22477,4621249999","145914,047753552","401773,609293404","105328,462751752","29254,0328836953","593933,578663042","565993,213000001","94800,0141173925",0,"880228,316898087","174087,872725","702173,089666671","1895874,52571488","3861798,25901913","726118,039235476","10533750,6399286","1492066,63118802","1275130,68665487","10427087,6785982",0,0,"584395,143172066","2417695,89749123","1679084,94349126","1214530,17509495","134796,438484298",0,"305448,991795042","7734730,21792462",0,"348822,43013636","70343,7648333324",0,"1577941,83094607","3247884,11204871","2193641,19270214","3074435,04444297","538696,041637662","923700,680976255",0,"6195875,42994859","37802843,4765365","70044865,8116621",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_III
C,III,C_III,,C III 11 15ott2020.D,15/10/2020 22:03:09,"861563,552546122","220182,4278311","99969,807271831","187936,548606407","58841,120326088","23902,3483260871","522978,766065216","1739907,97142943","3987408,02815859",0,"558413,376290381","139084,513599998","276680,245633151","13428258,5025618","2135002,46408131","1413404,83458723","23124776,2973282","714697,65768194","500089,0781125","16261886,9638151",0,"37417,131521739","324562,051100391","1357481,78629191","576541,191146326","370324,829891876","129804,135619835",0,"164022,164626447","9218914,60321736",0,"132925,886772727",0,0,0,"256467,379881659",0,"1124563,09322508","684484,217309923",0,0,0,"66254984,5042525","80632492,9748578",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_III
C,III,C_III,,C III 12 15ott2020.D,15/10/2020 22:58:54,"14515448,3828669","42784,5175328379","104761,136978287","56800,2992081114","40527,5897565223","8682,58775543499","249840,864390763","559091,542962995","2238,87862065217",0,"149451,15603587","33142,0729999996","781289,478403352","1532612,05883634","1331065,85105362","224834,868532265","4431354,84402736",0,"416677,980386956","20381563,6698659",0,0,"752836,936132815","2871406,53009759",0,"72417,3076766303","5185140,78259472",0,"164679,729326447","18127081,7167638",0,0,0,0,0,"746855,959803239",0,"2004348,04738188","189018,867288552","1502082,92650451",0,"9820583,4587661","44862167,7802142","86298620,0425504",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_III
C,III,C_III,,C III 13 15ott2020.D,15/10/2020 23:54:34,"218138,727080241",0,"23648,4225267543","62976,4516321886","43838,1647304348","6355,8997282607","194076,113602175","129898,515923915","2172797,30248401",0,"258978,456482605","62948,2117826087","404817,494972826","1068827,0173423","4209457,03754961","646302,936509677","14213813,1171838","1092191,64369331","528970,685090762","10048277,164304",0,"5332778,38070079","401919,373206589","1366142,88627435","1588793,09727129","803962,778813582","615180,608636367",0,"137467,38860537",0,"733918,201738153","339175,81318182","218252,762333337","714623,328839808",0,"717870,14125111",0,"1968536,8292884","332511,050105714",0,0,0,"35386313,3626195","50657446,0028662",Gruppo capraia,Gruppo capraia,Gruppo capraia,Capraia,C_III
